665372,664653720,AGREED,2023-01-02 11:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-04 10:16:45.290
NULL,664653720,AGREED,2023-01-02 12:00:00.000,629645,2023-01-02 16:00:00.000,2022-12-30 14:51:24.463
610087321,664653720,AGREED,2023-01-02 12:00:00.000,629645,2023-01-02 16:00:00.000,2022-12-30 12:56:48.517
678753390,664653720,AGREED,2023-01-02 07:00:00.000,629645,2023-01-02 16:00:00.000,2023-01-05 07:56:24.983
679837091,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-12 08:39:02.087
681298982,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-12 13:20:58.760
667106664,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:00:00.000,2022-12-12 07:57:21.877
686217875,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-09 11:15:11.360
675191277,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-01 15:34:54.857
680280926,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-11-29 13:25:49.840
NULL,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-27 09:31:01.117
633949963,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-05 22:44:48.907
675562,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-11-16 12:47:08.437
683202815,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-11-17 09:56:13.403
NULL,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-23 09:50:55.957
654425359,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-30 14:09:03.337
646698755,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-28 08:13:19.180
667746,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:00:00.000,2022-09-24 15:28:54.147
681491814,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:00:00.000,2022-09-29 08:55:42.650
679742506,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:00:00.000,2022-09-29 08:58:17.703
680382333,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:00:00.000,2022-10-24 09:24:58.720
NULL,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-12-30 08:46:46.497
NULL,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-12 08:39:02.053
NULL,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-12 13:20:58.760
681297278,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2022-11-07 10:41:45.407
643397784,664653720,AGREED,2023-01-02 07:30:00.000,629645,2023-01-02 16:00:00.000,2023-01-27 09:31:01.927
624384014,664653720,AGREED,2023-01-02 08:00:00.000,629645,2023-01-02 16:30:00.000,2023-02-07 13:25:44.517
636491180,664653720,AGREED,2023-01-02 09:00:00.000,629645,2023-01-02 17:00:00.000,2022-11-01 13:40:35.197
625819412,664653720,AGREED,2023-01-02 09:00:00.000,629645,2023-01-02 17:00:00.000,2022-11-01 13:37:34.600
643586256,664653720,AGREED,2023-01-02 09:00:00.000,629645,2023-01-02 17:00:00.000,2022-11-01 13:38:00.320
669537506,664653720,AGREED,2023-01-02 09:00:00.000,629645,2023-01-02 17:00:00.000,2022-11-01 13:39:34.363
645826142,664653720,AGREED,2023-01-02 09:00:00.000,629645,2023-01-02 17:00:00.000,2022-11-01 13:40:20.837
612648549,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 22:30:00.000,2022-12-29 15:28:02.430
636433309,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 22:30:00.000,2022-11-16 13:20:19.867
NULL,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 23:30:00.000,2022-11-28 13:40:46.047
NULL,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 23:30:00.000,2022-12-30 08:46:46.513
681204804,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 23:30:00.000,2022-11-07 09:53:26.377
679742514,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 23:30:00.000,2022-11-07 09:53:47.627
665088,664653720,AGREED,2023-01-02 15:31:00.000,629645,2023-01-02 23:30:00.000,2023-01-06 16:27:37.247
NULL,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-02 23:30:00.000,2023-01-12 08:12:45.883
NULL,664653720,AGREED,2023-01-02 15:31:00.000,629645,2023-01-02 23:30:00.000,2023-01-06 16:27:07.493
683721982,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-05 08:04:40.737
669537503,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-05 08:05:01.283
624231779,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-05 08:04:15.097
NULL,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-27 09:43:24.767
677483720,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-05 08:04:02.733
657594821,664653720,AGREED,2023-01-02 15:30:00.000,629645,2023-01-03 00:15:00.000,2023-01-27 09:43:47.330
660850809,664653720,AGREED,2023-01-02 23:15:00.000,629645,2023-01-03 07:45:00.000,2022-11-24 10:10:28.760
669537509,664653720,AGREED,2023-01-02 23:15:00.000,629645,2023-01-03 07:45:00.000,2022-11-16 12:01:06.800
672068,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-11-11 09:56:02.590
678918,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-11-11 10:00:54.837
668952,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-12-29 15:28:19.257
669776989,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-11-16 13:16:55.667
632585730,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-12-12 14:59:01.793
678753390,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-11-17 13:50:48.577
661265,664653720,AGREED,2023-01-03 08:30:00.000,629645,2023-01-03 15:30:00.000,2022-11-17 08:19:20.170
686217875,664653720,AGREED,2023-01-03 07:00:00.000,629645,2023-01-03 15:30:00.000,2022-12-09 11:15:11.423
667106664,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2022-12-12 07:57:22.847
611434580,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-12-09 08:47:26.623
680280926,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-29 13:25:50.853
680574483,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2023-01-06 10:01:00.230
680280952,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-06 10:13:41.910
681298982,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-12 13:21:00.683
633949963,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-05 22:44:37.813
676113653,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-17 09:55:15.573
675562,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-16 12:47:08.953
NULL,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-27 09:32:12.757
646698755,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-12-27 15:23:43.820
669537506,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-16 12:35:34.247
680861309,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-17 20:16:04.810
681297278,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-17 20:16:12.560
NULL,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-12 13:21:00.683
NULL,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2023-01-06 10:18:55.340
679742512,664653720,AGREED,2023-01-03 07:30:00.000,629645,2023-01-03 16:00:00.000,2022-11-07 13:55:31.613
680382333,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2022-10-24 09:24:59.157
679742506,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2022-09-29 08:58:18.220
681491814,664653720,AGREED,2023-01-03 08:00:00.000,629645,2023-01-03 16:00:00.000,2022-09-29 08:55:44.090
